,x,y,goal x,goal y,waypoint,current distance,obstacle distance,obstacle angle,heading,yaw,goal angle
411,967570.85503428,1935246.9646616974,967570.7154,1935247.481,0,0.53,3.5,0,-1.789,-2.6596498412836254,1.8349105482418147
412,967570.8607615742,1935246.9728843176,967570.7154,1935247.481,0,0.53,3.5,0,-1.808,-2.625295617894747,1.8494337750164822
413,967570.8596171328,1935246.973857721,967570.7154,1935247.481,0,0.53,3.5,0,-1.83,-2.605666186254464,1.8478546904836846
414,967570.8554289518,1935246.9724484954,967570.7154,1935247.481,0,0.53,3.5,0,-1.844,-2.600018485590766,1.8394866122913134
415,967570.8521556478,1935246.971069088,967570.7154,1935247.481,0,0.53,3.5,0,-1.854,-2.596215236320555,1.8328153951488846
416,967570.8506277702,1935246.9712125675,967570.7154,1935247.481,0,0.53,3.5,0,-1.858,-2.594634057877721,1.8300878325944567
417,967570.8556595148,1935246.9752134853,967570.7154,1935247.481,0,0.52,3.5,0,-1.849,-2.5926795203231805,1.8413085918415122
418,967570.8588032699,1935246.9770637562,967570.7154,1935247.481,0,0.52,3.5,0,-1.843,-2.592116080511134,1.8480343146133265
419,967570.8716021344,1935246.981905419,967570.7154,1935247.481,0,0.52,3.5,0,-1.815,-2.5943026771739124,1.8741102416066069
420,967570.8820295602,1935246.9842988725,967570.7154,1935247.481,0,0.52,3.5,0,-1.777,-2.6113779437434848,1.894470878190433
421,967570.8986578146,1935246.9862571377,967570.7154,1935247.481,0,0.53,3.5,0,-1.733,-2.6250946349832787,1.9255370249196513
422,967570.9099370319,1935246.9868944767,967570.7154,1935247.481,0,0.53,3.5,0,-1.696,-2.6416027531304858,1.9458733693458043
423,967570.9222036902,1935246.9887527574,967570.7154,1935247.481,0,0.53,3.5,0,-1.658,-2.6570763364208596,1.9685276646115435
424,967570.9359768454,1935246.9918097472,967570.7154,1935247.481,0,0.54,3.5,0,-1.618,-2.6703572249700724,1.994400073256356
425,967570.9608222798,1935246.9989180895,967570.7154,1935247.481,0,0.54,3.5,0,-1.56,-2.681738384296667,2.0416881460030107
426,967570.991839528,1935247.0093284838,967570.7154,1935247.481,0,0.55,3.5,0,-1.491,-2.6914908814667355,2.100921259069569
427,967570.991839528,1935247.0093284838,967570.7154,1935247.481,0,0.55,3.5,0,-1.482,-2.6998679452093106,2.100921259069569
428,967571.0296984598,1935247.0231278741,967570.7154,1935247.481,0,0.56,3.5,0,-1.404,-2.707086805254402,2.1723586563589556
429,967571.0578018907,1935247.0325765058,967570.7154,1935247.481,0,0.56,3.5,0,-1.343,-2.717401498642693,2.222924639510685
430,967571.1021185628,1935247.0451362338,967570.7154,1935247.481,0,0.58,3.5,0,-1.252,-2.7349021596118996,2.296520397491506
431,967571.1472655102,1935247.0553750412,967570.7154,1935247.481,0,0.61,3.5,0,-1.161,-2.7590916097231863,2.3634720536519715
432,967571.1780648244,1935247.0622273395,967570.7154,1935247.481,0,0.62,3.5,0,-1.109,-2.7683980518048257,2.405949509162287
433,967571.2267549947,1935247.0741397084,967570.7154,1935247.481,0,0.65,3.5,0,-1.037,-2.7771015217410153,2.469508958245488
434,967571.2431577122,1935247.0787641671,967570.7154,1935247.481,0,0.66,3.5,0,-0.988,-2.804843169687171,2.490354442102913
435,967571.275976884,1935247.089065959,967570.7154,1935247.481,0,0.68,3.5,0,-0.941,-2.8105993216456193,2.5314293440187514
436,967571.308682192,1935247.1007694849,967570.7154,1935247.481,0,0.7,3.5,0,-0.901,-2.8107824304554203,2.5716460734790156
437,967571.341152596,1935247.1138117851,967570.7154,1935247.481,0,0.73,3.5,0,-0.866,-2.806195508187816,2.6109396310624815
438,967571.3917710368,1935247.1349236683,967570.7154,1935247.481,0,0.76,3.5,0,-0.816,-2.798180354935701,2.668655545293365
439,967571.4256246,1935247.1511612278,967570.7154,1935247.481,0,0.78,3.5,0,-0.789,-2.787582156524347,2.706816299739276
440,967571.4613669819,1935247.167581436,967570.7154,1935247.481,0,0.81,3.5,0,-0.758,-2.7818195841857847,2.7438365499645534
441,967571.5014109279,1935247.1840396405,967570.7154,1935247.481,0,0.84,3.5,0,-0.728,-2.7750353839978654,2.780363404995826
442,967571.5668496527,1935247.2114289317,967570.7154,1935247.481,0,0.89,3.5,0,-0.677,-2.7716393401244845,2.834974675685398
443,967571.5894503116,1935247.2196304582,967570.7154,1935247.481,0,0.91,3.5,0,-0.662,-2.7702150350595676,2.851023613422624
444,967571.6590176694,1935247.2483364886,967570.7154,1935247.481,0,0.97,3.5,0,-0.616,-2.767224798773294,2.899849115210042
445,967571.711705875,1935247.2678489587,967570.7154,1935247.481,0,1.02,3.5,0,-0.586,-2.766075392937863,2.9308285728623895
446,967571.767690359,1935247.2892141258,967570.7154,1935247.481,0,1.07,3.5,0,-0.556,-2.765975962859996,2.961315707382251
447,967571.8602154346,1935247.3266918403,967570.7154,1935247.481,0,1.16,3.5,0,-0.508,-2.767105552769806,3.0076114705075097
448,967571.9602720713,1935247.3606433647,967570.7154,1935247.481,0,1.25,3.5,0,-0.469,-2.7686805846475115,3.0452102861272183
449,967572.0307559478,1935247.3816139959,967570.7154,1935247.481,0,1.32,3.5,0,-0.445,-2.771819326027999,3.066177693711029
450,967572.0922467125,1935247.402090493,967570.7154,1935247.481,0,1.38,3.5,0,-0.427,-2.771385224073064,3.084343520631291
451,967572.160342236,1935247.4331682601,967570.7154,1935247.481,0,1.45,3.5,0,-0.403,-2.7719876666675805,3.1085018637258663
452,967572.1957942632,1935247.4467462404,967570.7154,1935247.481,0,1.48,3.5,0,-0.392,-2.7724981128333592,3.1184585132883327
453,967572.23271281,1935247.4621172643,967570.7154,1935247.481,0,1.52,3.5,0,-0.386,-2.7681510700423284,3.1291484424947194
454,967572.2477763998,1935247.4684443136,967570.7154,1935247.481,0,1.53,3.5,0,-0.384,-2.765998833773521,3.13339923235993
455,967572.2535650192,1935247.4709011808,967570.7154,1935247.481,0,1.54,3.5,0,-0.383,-2.765094998566944,3.1350272500557805
456,967572.2653608919,1935247.4754980304,967570.7154,1935247.481,0,1.55,3.5,0,-0.379,-2.7666091873204213,3.13804292120377
457,967572.2869730017,1935247.480632632,967570.7154,1935247.481,0,1.57,3.5,0,-0.375,-2.7666091873204213,3.141358895523268
458,967572.3144322819,1935247.4845483622,967570.7154,1935247.481,0,1.6,3.5,0,-0.354,-2.7853887020598975,-3.1393735886539713
459,967572.3352422642,1935247.4864054203,967570.7154,1935247.481,0,1.62,3.5,0,-0.338,-2.799898373655222,-3.1382556617771984
460,967572.3571925628,1935247.4875483625,967570.7154,1935247.481,0,1.64,3.5,0,-0.329,-2.8081922750464345,-3.1376041303286
461,967572.3795513164,1935247.4879502698,967570.7154,1935247.481,0,1.66,3.5,0,-0.301,-2.8368261020344856,-3.1374162127577687
462,967572.4017699398,1935247.4875718968,967570.7154,1935247.481,0,1.69,3.5,0,-0.279,-2.8584072508344143,-3.1376956062008583
463,967572.4342385232,1935247.485404029,967570.7154,1935247.481,0,1.72,3.5,0,-0.245,-2.893831022172542,-3.1390304469522827
464,967572.455149707,1935247.4828232334,967570.7154,1935247.481,0,1.74,3.5,0,-0.221,-2.919237376164014,-3.1405446679136575
465,967572.4856289341,1935247.4772063578,967570.7154,1935247.481,0,1.77,3.5,0,-0.184,-2.959564449090567,3.1394496333978408
466,967572.5055399099,1935247.472290736,967570.7154,1935247.481,0,1.79,3.5,0,-0.145,-3.0019357269431413,3.1367275616348094
467,967572.5351284143,1935247.4632118384,967570.7154,1935247.481,0,1.82,3.5,0,-0.12,-3.0311048075006695,3.1318177911215317
468,967572.5449470513,1935247.459767842,967570.7154,1935247.481,0,1.83,3.5,0,-0.107,-3.045933249957378,3.1299880300141694
469,967572.5743311262,1935247.448198971,967570.7154,1935247.481,0,1.86,3.5,0,-0.068,-3.091106178729403,3.123949382795866
470,967572.5938133125,1935247.4395540778,967570.7154,1935247.481,0,1.88,3.5,0,-0.042,-3.1217766441323085,3.1195319079447996
471,967572.6226293325,1935247.4253368927,967570.7154,1935247.481,0,1.91,3.5,0,-0.002,3.1147251135392393,3.1124156112588843
472,967572.641497171,1935247.4150345703,967570.7154,1935247.481,0,1.93,3.5,0,0.024,3.0832366965239664,3.1073577989964605
473,967572.6600394262,1935247.404101578,967570.7154,1935247.481,0,1.95,3.5,0,0.067,3.0355474998356757,3.102069451463808
474,967572.6871074544,1935247.3866070376,967570.7154,1935247.481,0,1.97,3.5,0,0.074,3.0195317282119922,3.093755461396905
475,967572.7045751256,1935247.3741771043,967570.7154,1935247.481,0,1.99,3.5,0,0.084,3.003484245776499,3.087942081498816
476,967572.7216247303,1935247.3611760414,967570.7154,1935247.481,0,2.01,3.5,0,0.127,2.9550571396024434,3.0819374305460143
477,967572.7380722719,1935247.3476619392,967570.7154,1935247.481,0,2.03,3.5,0,0.186,2.8901910632854753,3.0757661642230674
478,967572.7617821512,1935247.326452496,967570.7154,1935247.481,0,2.05,3.5,0,0.192,2.873945227066302,3.066213439313143
479,967572.7617821512,1935247.326452496,967570.7154,1935247.481,0,2.05,3.5,0,0.209,2.8576602732314496,3.066213439313143
480,967572.7912735152,1935247.296654533,967570.7154,1935247.481,0,2.08,3.5,0,0.276,2.777006377448372,3.0530211891675427
481,967572.805222256,1935247.2810258311,967570.7154,1935247.481,0,2.1,3.5,0,0.285,2.7607619956886813,3.046193561284005
482,967572.8249832336,1935247.256793839,967570.7154,1935247.481,0,2.12,3.5,0,0.291,2.7444917992152207,3.03571028477377
483,967572.8374230515,1935247.2401189562,967570.7154,1935247.481,0,2.14,3.5,0,0.333,2.6956958752052738,3.028561677533706
484,967572.8492586133,1935247.2230683062,967570.7154,1935247.481,0,2.15,3.5,0,0.358,2.6630911515409217,3.0213005297537587
485,967572.8658475176,1935247.1968482889,967570.7154,1935247.481,0,2.17,3.5,0,0.363,2.64683340897176,3.0102176432389287
486,967572.8760785133,1935247.1790092883,967570.7154,1935247.481,0,2.18,3.5,0,0.405,2.5978989669467607,3.0027256227107486
487,967572.8760785133,1935247.1790092883,967570.7154,1935247.481,0,2.18,3.5,0,0.437,2.565468583223256,3.0027256227107486
488,967572.8946631012,1935247.1424317858,967570.7154,1935247.481,0,2.21,3.5,0,0.487,2.5002570230528263,2.9874657602265873
489,967572.9029547158,1935247.1237533283,967570.7154,1935247.481,0,2.22,3.5,0,0.512,2.4675612135334313,2.9797129755667084
490,967572.9141781669,1935247.0953272774,967570.7154,1935247.481,0,2.23,3.5,0,0.533,2.434962999211089,2.9679557968224843
491,967572.9208003149,1935247.0761035301,967570.7154,1935247.481,0,2.24,3.5,0,0.558,2.402267266097766,2.9600214882266918
492,967572.9267838232,1935247.0567475595,967570.7154,1935247.481,0,2.25,3.5,0,0.615,2.336880715448115,2.9520464468828678
493,967572.9320681638,1935247.037227894,967570.7154,1935247.481,0,2.26,3.5,0,0.656,2.2878425277448047,2.9440069016214516
494,967572.9386998342,1935247.007828601,967570.7154,1935247.481,0,2.27,3.5,0,0.66,2.271530838563252,2.931897350541284
495,967572.9422793505,1935246.988068201,967570.7154,1935247.481,0,2.28,3.5,0,0.669,2.2551937384079475,2.9237498771782273
496,967572.9463220604,1935246.9583835772,967570.7154,1935247.481,0,2.29,3.5,0,0.689,2.222450516347606,2.911481817082138
497,967572.948193592,1935246.9385807153,967570.7154,1935247.481,0,2.3,3.5,0,0.746,2.157134248405905,2.9032762479117125
498,967572.9496751757,1935246.9087790174,967570.7154,1935247.481,0,2.31,3.5,0,0.766,2.1244049054538605,2.890871398523251
499,967572.9498330879,1935246.8988651978,967570.7154,1935247.481,0,2.31,3.5,0,0.779,2.1080086042358364,2.886729077783185
500,967572.9492687117,1935246.8691682173,967570.7154,1935247.481,0,2.32,3.5,0,0.815,2.058819267541469,2.8742597423084586
501,967572.9480571453,1935246.8494535417,967570.7154,1935247.481,0,2.32,3.5,0,0.873,1.9931709631346899,2.8659267732365032
502,967572.9449863374,1935246.8200370118,967570.7154,1935247.481,0,2.33,3.5,0,0.893,1.9603192714741828,2.8533950402069963
503,967572.940414997,1935246.7909627254,967570.7154,1935247.481,0,2.33,3.5,0,0.93,1.9111644916116552,2.840871102481214
504,967572.940414997,1935246.7909627254,967570.7154,1935247.481,0,2.33,3.5,0,0.963,1.8783020162803872,2.840871102481214
505,967572.9344038897,1935246.762246899,967570.7154,1935247.481,0,2.33,3.5,0,0.966,1.8619039474144155,2.828348752493296
506,967572.9269217877,1935246.7339348106,967570.7154,1935247.481,0,2.33,3.5,0,0.97,1.845489398204755,2.8158221715976652
507,967572.921176428,1935246.7153531376,967570.7154,1935247.481,0,2.33,3.5,0,1.028,1.7798073238727237,2.8074948391793684
508,967572.914786595,1935246.6970052954,967570.7154,1935247.481,0,2.33,3.5,0,1.052,1.7469359289989081,2.7991739068074084
509,967572.9078123232,1935246.6789532609,967570.7154,1935247.481,0,2.33,3.5,0,1.077,1.7140741367332029,2.790886963549362
510,967572.8962140094,1935246.6523758017,967570.7154,1935247.481,0,2.33,3.5,0,1.081,1.6976562033688911,2.7784797525733547
511,967572.8877633986,1935246.635063049,967570.7154,1935247.481,0,2.33,3.5,0,1.138,1.6318841661133836,2.770250021464919
512,967572.8786976034,1935246.6180608664,967570.7154,1935247.481,0,2.33,3.5,0,1.163,1.5990009759400767,2.7620350237231186
513,967572.8690773896,1935246.6013854917,967570.7154,1935247.481,0,2.33,3.5,0,1.204,1.5495876960251238,2.7538449803980463
514,967572.853658914,1935246.5771118458,967570.7154,1935247.481,0,2.32,3.5,0,1.225,1.51672052206971,2.74165344300935
515,967572.8370974532,1935246.5537200996,967570.7154,1935247.481,0,2.32,3.5,0,1.262,1.467312569356931,2.7295631339419058
516,967572.8254077169,1935246.5386288757,967570.7154,1935247.481,0,2.31,3.5,0,1.287,1.434397536329435,2.7215532970310923
517,967572.8132531297,1935246.5239879328,967570.7154,1935247.481,0,2.31,3.5,0,1.312,1.4014318399321566,2.713606039775726
518,967572.8005729278,1935246.5097810354,967570.7154,1935247.481,0,2.3,3.5,0,1.354,1.3520403662414373,2.705698919781728
519,967572.7807909421,1935246.4893586556,967570.7154,1935247.481,0,2.29,3.5,0,1.391,1.3026232467197187,2.6939728538661676
520,967572.7600150927,1935246.4700341295,967570.7154,1935247.481,0,2.28,3.5,0,1.413,1.2696452439416974,2.682392560322872
521,967572.7456868376,1935246.4577689923,967570.7154,1935247.481,0,2.27,3.5,0,1.438,1.2367238532218081,2.6747633481874864
522,967572.7310145359,1935246.4460323325,967570.7154,1935247.481,0,2.27,3.5,0,1.463,1.2037506095775128,2.6672232506638887
523,967572.7159066699,1935246.4348226925,967570.7154,1935247.481,0,2.26,3.5,0,1.489,1.1707599118598606,2.659749217544227
524,967572.6926338904,1935246.419013018,967570.7154,1935247.481,0,2.24,3.5,0,1.511,1.1377815711798274,2.6487016349876837
525,967572.6767413184,1935246.4091791674,967570.7154,1935247.481,0,2.24,3.5,0,1.553,1.088406412345496,2.6414610467239448
526,967572.6523056296,1935246.3955020502,967570.7154,1935247.481,0,2.22,3.5,0,1.592,1.0389952709136092,2.6307778611417154
527,967572.6523056296,1935246.3955020502,967570.7154,1935247.481,0,2.22,3.5,0,1.592,1.0389952709136092,2.6307778611417154
528,967572.627299977,1935246.3831278617,967570.7154,1935247.481,0,2.2,3.5,0,1.614,1.0059901184256614,2.620336528059361
529,967572.6017241182,1935246.3720718606,967570.7154,1935247.481,0,2.19,3.5,0,1.621,0.9895388035479091,2.6101341949014922
530,967572.5844378625,1935246.3654500605,967570.7154,1935247.481,0,2.18,3.5,0,1.663,0.9401099939943176,2.6034867532316786
531,967572.566959108,1935246.359420172,967570.7154,1935247.481,0,2.16,3.5,0,1.69,0.9070958371087405,2.5969567656953862
532,967572.5404173485,1935246.3515372667,967570.7154,1935247.481,0,2.15,3.5,0,1.763,0.8246774299275507,2.5874079329602324
533,967572.5226390342,1935246.3470739685,967570.7154,1935247.481,0,2.13,3.5,0,1.79,0.7917383309498991,2.5812438427760322
534,967572.5046987266,1935246.343203068,967570.7154,1935247.481,0,2.12,3.5,0,1.816,0.7588568403944255,2.575200719699488
535,967572.4776166698,1935246.3385915784,967570.7154,1935247.481,0,2.1,3.5,0,1.841,0.7259135291914899,2.5664280821709555
536,967572.4594988168,1935246.3362892098,967570.7154,1935247.481,0,2.09,3.5,0,1.868,0.6929190547503086,2.5607778137730355
537,967572.4413099966,1935246.3346112007,967570.7154,1935247.481,0,2.07,3.5,0,1.912,0.6434237707218164,2.555283855117357
538,967572.4139929265,1935246.3332607297,967570.7154,1935247.481,0,2.05,3.5,0,1.953,0.5939229683549884,2.5473622378305065
539,967572.395810073,1935246.3331236658,967570.7154,1935247.481,0,2.04,3.5,0,1.981,0.5609275268050132,2.542304029381896
540,967572.3687003524,1935246.3340801366,967570.7154,1935247.481,0,2.01,3.5,0,2.024,0.5114822045356041,2.535097027613306
541,967572.3506757426,1935246.3355016955,967570.7154,1935247.481,0,2.0,3.5,0,2.052,0.4785671194967472,2.5305362651650127
542,967572.3327331702,1935246.3375195374,967570.7154,1935247.481,0,1.98,3.5,0,2.097,0.42910316343841404,2.5261734543735734
543,967572.3060905151,1935246.341717702,967570.7154,1935247.481,0,1.96,3.5,0,2.124,0.39613802190109376,2.5200643853657008
544,967572.2884899407,1935246.34525133,967570.7154,1935247.481,0,1.94,3.5,0,2.153,0.3632154586375285,2.5162629781374894
545,967572.2625753906,1935246.3516274283,967570.7154,1935247.481,0,1.92,3.5,0,2.197,0.3139864248149878,2.5110424992999065
546,967572.2455010533,1935246.3566034893,967570.7154,1935247.481,0,1.9,3.5,0,2.243,0.2647253980733456,2.5078575166869728
547,967572.2203148484,1935246.365142272,967570.7154,1935247.481,0,1.87,3.5,0,2.272,0.23184444440607685,2.503569482928749
548,967572.2039197526,1935246.3715326982,967570.7154,1935247.481,0,1.86,3.5,0,2.318,0.1826542582356243,2.50107458015188
549,967572.1798606338,1935246.3821032164,967570.7154,1935247.481,0,1.83,3.5,0,2.348,0.15000815911140827,2.4978506550946293
550,967572.164207249,1935246.3898174625,967570.7154,1935247.481,0,1.81,3.5,0,2.379,0.11726672547522302,2.496072708239009
551,967572.1412754611,1935246.402404456,967570.7154,1935247.481,0,1.79,3.5,0,2.426,0.0680381888130418,2.4939798545152843
552,967572.1264870156,1935246.4113682131,967570.7154,1935247.481,0,1.77,3.5,0,2.458,0.03517584989192001,2.4929786496011346
553,967572.1121803183,1935246.4207362938,967570.7154,1935247.481,0,1.75,3.5,0,2.506,-0.0133288406380804,2.4923075791600913
554,967572.0847042133,1935246.440863603,967570.7154,1935247.481,0,1.72,3.5,0,2.554,-0.062127006632705574,2.4919698212165238
555,967572.0780896113,1935246.4462046013,967570.7154,1935247.481,0,1.71,3.5,0,2.587,-0.09479812869214752,2.4921171101652155
556,967572.0527457666,1935246.4684711827,967570.7154,1935247.481,0,1.68,3.5,0,2.637,-0.14390682911865726,2.4935514415850126
557,967572.0467659237,1935246.4741884342,967570.7154,1935247.481,0,1.67,3.5,0,2.654,-0.15979258513468936,2.4941197354391207
558,967572.0242053756,1935246.4979486659,967570.7154,1935247.481,0,1.64,3.5,0,2.689,-0.19168607395369142,2.49738419596808
559,967572.0188590686,1935246.5041184335,967570.7154,1935247.481,0,1.63,3.5,0,2.738,-0.2399057909290375,2.498441590427956
560,967572.0035120279,1935246.523248974,967570.7154,1935247.481,0,1.61,3.5,0,2.775,-0.2722610535773709,2.5022446758046044
561,967571.9893132116,1935246.5430843283,967570.7154,1935247.481,0,1.58,3.5,0,2.844,-0.337218261410653,2.506951270712233
562,967571.9765793167,1935246.5628972424,967570.7154,1935247.481,0,1.56,3.5,0,2.897,-0.3850763004569822,2.5123394017314737
563,967571.9689230191,1935246.576169974,967570.7154,1935247.481,0,1.55,3.5,0,2.948,-0.43175035236011294,2.5163656896859257
564,967571.9586226499,1935246.596448815,967570.7154,1935247.481,0,1.53,3.5,0,2.986,-0.4632656737633952,2.5231911177893434
565,967571.9524527943,1935246.6102639234,967570.7154,1935247.481,0,1.51,3.5,0,3.039,-0.5110214171665939,2.5282677545565035
566,967571.9448774864,1935246.6299454314,967570.7154,1935247.481,0,1.5,3.5,0,3.077,-0.5409516976217479,2.53611515605151
567,967571.9406391043,1935246.6431810658,967570.7154,1935247.481,0,1.48,3.5,0,3.098,-0.5560672358583812,2.54182187466024
568,967571.9369786007,1935246.6565327013,967570.7154,1935247.481,0,1.47,3.5,0,3.135,-0.5866429466761863,2.5478982465537965
569,967571.9328863462,1935246.6759187952,967570.7154,1935247.481,0,1.46,3.5,0,-3.063,-0.6625782272614625,2.557338939459842
570,967571.9310069804,1935246.68855126,967570.7154,1935247.481,0,1.45,3.5,0,-3.027,-0.6924301414188984,2.563886062360204
571,967571.929268885,1935246.7076392216,967570.7154,1935247.481,0,1.44,3.5,0,-2.986,-0.7227859256779946,2.574336615136019
572,967571.9291547316,1935246.7186369153,967570.7154,1935247.481,0,1.43,3.5,0,-2.95,-0.7522650042245146,2.5807650217313234
573,967571.9276753208,1935246.7310621687,967570.7154,1935247.481,0,1.43,3.5,0,-2.91,-0.7853866741705883,2.587594320990959
574,967571.9237245651,1935246.7396493333,967570.7154,1935247.481,0,1.42,3.5,0,-2.89,-0.8015781607044375,2.5912795909321695
575,967571.919843778,1935246.7438439196,967570.7154,1935247.481,0,1.41,3.5,0,-2.887,-0.8038073410155361,2.5923742766247764
576,967571.9121134031,1935246.74835858,967570.7154,1935247.481,0,1.4,3.5,0,-2.891,-0.7997656627790066,2.5922426362438133
577,967571.9058255682,1935246.7504247637,967570.7154,1935247.481,0,1.4,3.5,0,-2.901,-0.7912328628324058,2.591153726344825
578,967571.894872559,1935246.7522945916,967570.7154,1935247.481,0,1.39,3.5,0,-2.923,-0.7719808868724232,2.588170900101639
579,967571.882477219,1935246.7527684118,967570.7154,1935247.481,0,1.38,3.5,0,-2.953,-0.7464108462538429,2.583727931625838
580,967571.8736351653,1935246.7523682222,967570.7154,1935247.481,0,1.37,3.5,0,-2.987,-0.7158223508961633,2.5800590932728387
581,967571.8644360577,1935246.751397876,967570.7154,1935247.481,0,1.36,3.5,0,-2.992,-0.7158223508961633,2.5758568108428737
582,967571.8502881085,1935246.7488841354,967570.7154,1935247.481,0,1.35,3.5,0,-3.033,-0.6812486130087438,2.56867007155235
583,967571.8358235601,1935246.7451753933,967570.7154,1935247.481,0,1.34,3.5,0,-3.106,-0.6169150893118218,2.5604953517513054
584,967571.8212554627,1935246.7403055492,967570.7154,1935247.481,0,1.33,3.5,0,3.141,-0.5893657562458339,2.55142866077812
585,967571.8115224479,1935246.7364585863,967570.7154,1935247.481,0,1.33,3.5,0,3.106,-0.5609962374801928,2.5449288795584115
586,967571.7969822871,1935246.7298347624,967570.7154,1935247.481,0,1.32,3.5,0,3.052,-0.5171568408832627,2.534563556159676
587,967571.7921388049,1935246.727423458,967570.7154,1935247.481,0,1.31,3.5,0,3.018,-0.48721436652581246,2.5309543451761716
